Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
18425,48.0937498,17.1476246,127.505,3.505,3.51,1650297163735000,119,3
18480,48.0937512,17.1476231,127.489,3.538,3.51,1650297163790000,119,3
18535,48.0937539,17.1476203,127.502,3.436,3.42,1650297163845000,119,3
18645,48.0937553,17.1476189,127.478,3.464,3.44,1650297163955000,119,3
18700,48.0937567,17.1476173,127.478,3.55,3.46,1650297164010000,119,3
18810,48.0937596,17.1476141,127.471,3.672,3.62,1650297164120000,119,3
18865,48.0937609,17.1476124,127.482,3.591,3.67,1650297164175000,119,3
18975,48.0937638,17.1476093,127.501,3.603,3.6,1650297164285000,119,3
19030,48.0937654,17.1476078,127.488,3.725,3.6,1650297164340000,119,3
19140,48.0937669,17.1476064,127.484,3.696,3.72,1650297164450000,119,3
19195,48.0937699,17.1476037,127.515,3.655,3.68,1650297164505000,119,3
19305,48.0937714,17.1476023,127.524,3.613,3.66,1650297164615000,119,3
19360,48.0937745,17.1475998,127.547,3.595,3.65,1650297164670000,119,3
19470,48.0937761,17.1475986,127.555,3.615,3.59,1650297164780000,119,3
19525,48.0937777,17.1475973,127.576,3.677,3.61,1650297164835000,119,3
19580,48.0937809,17.1475945,127.566,3.766,3.7,1650297164890000,119,3
19690,48.0937825,17.1475931,127.557,3.762,3.77,1650297165000000,119,3
19745,48.0937856,17.1475901,127.579,3.768,3.76,1650297165055000,119,3
19855,48.0937871,17.1475886,127.609,3.719,3.77,1650297165165000,119,3
19910,48.0937885,17.1475872,127.629,3.642,3.72,1650297165220000,119,3
20020,48.0937916,17.1475842,127.619,3.744,3.63,1650297165330000,119,3
20075,48.0937931,17.1475826,127.622,3.757,3.74,1650297165385000,119,3
20185,48.0937959,17.1475796,127.645,3.631,3.72,1650297165495000,119,3
20240,48.0937973,17.1475781,127.647,3.61,3.63,1650297165550000,119,3
20350,48.0937988,17.1475763,127.662,3.712,3.61,1650297165660000,119,3
20405,48.0938018,17.1475734,127.633,3.734,3.78,1650297165715000,119,3
20460,48.0938033,17.1475719,127.634,3.69,3.73,1650297165770000,119,3
20570,48.0938062,17.1475688,127.636,3.689,3.68,1650297165880000,119,3
20625,48.0938093,17.1475656,127.633,3.805,3.69,1650297165935000,119,3
20735,48.0938123,17.1475625,127.609,3.755,3.85,1650297166045000,119,3
20790,48.0938138,17.147561,127.597,3.728,3.76,1650297166100000,119,3
20900,48.0938169,17.147558,127.59,3.79,3.78,1650297166210000,119,3
20955,48.0938185,17.1475565,127.593,3.817,3.79,1650297166265000,119,3
21065,48.0938218,17.1475534,127.582,3.939,3.85,1650297166375000,119,3
21120,48.0938234,17.1475519,127.586,3.934,3.94,1650297166430000,119,3
21175,48.0938249,17.1475504,127.594,3.859,3.93,1650297166485000,119,3
21285,48.0938281,17.1475473,127.599,3.88,3.8,1650297166595000,119,3
21340,48.0938297,17.1475458,127.583,3.893,3.88,1650297166650000,119,3
21450,48.093833,17.1475427,127.562,3.99,3.93,1650297166760000,119,3
21505,48.0938346,17.1475412,127.596,3.881,3.99,1650297166815000,119,3
21615,48.0938377,17.1475379,127.621,3.928,3.83,1650297166925000,119,3
21670,48.0938394,17.1475364,127.607,3.998,3.93,1650297166980000,119,3
21780,48.0938427,17.1475333,127.617,4.023,3.92,1650297167090000,119,3
21835,48.0938444,17.1475318,127.637,4.052,4.02,1650297167145000,119,3
21945,48.0938476,17.147529,127.657,3.868,3.88,1650297167255000,119,3
22000,48.0938493,17.1475275,127.651,3.954,3.87,1650297167310000,119,3
22055,48.093851,17.147526,127.661,3.949,3.95,1650297167365000,119,3
22165,48.0938542,17.1475233,127.66,3.883,3.91,1650297167475000,119,3
22220,48.0938558,17.1475219,127.669,3.838,3.88,1650297167530000,119,3
22330,48.0938591,17.1475189,127.676,3.943,3.88,1650297167640000,119,3
22385,48.0938607,17.1475174,127.675,3.949,3.94,1650297167695000,119,3
22495,48.093864,17.1475145,127.666,3.877,3.95,1650297167805000,119,3
22550,48.0938656,17.1475131,127.678,3.84,3.88,1650297167860000,119,3
22660,48.0938689,17.1475101,127.711,3.881,3.89,1650297167970000,119,3
22715,48.0938705,17.1475087,127.695,3.88,3.88,1650297168025000,119,3
22770,48.0938735,17.1475058,127.72,3.775,3.83,1650297168080000,119,3
22880,48.0938752,17.1475043,127.725,3.847,3.78,1650297168190000,119,3
22990,48.0938769,17.1475028,127.712,3.967,3.85,1650297168300000,119,3
23045,48.0938802,17.1474998,127.708,3.986,3.98,1650297168355000,119,3
23100,48.0938817,17.1474984,127.707,3.832,3.99,1650297168410000,119,3
23210,48.0938847,17.1474956,127.704,3.763,3.72,1650297168520000,119,3
23265,48.0938864,17.1474939,127.7,3.931,3.76,1650297168575000,119,3
23375,48.0938897,17.147491,127.714,3.868,3.99,1650297168685000,119,3
23430,48.0938913,17.1474897,127.718,3.811,3.87,1650297168740000,119,3
23540,48.0938946,17.147487,127.703,3.855,3.77,1650297168850000,119,3
23595,48.0938963,17.1474855,127.709,3.923,3.85,1650297168905000,119,3
23650,48.0938996,17.1474826,127.724,3.853,3.98,1650297168960000,119,3
23760,48.0939012,17.1474814,127.739,3.759,3.85,1650297169070000,119,3
23870,48.0939028,17.1474799,127.764,3.781,3.76,1650297169180000,119,3
23925,48.0939061,17.1474767,127.755,3.954,3.87,1650297169235000,119,3
24035,48.0939094,17.1474738,127.766,3.853,3.94,1650297169345000,119,3
24090,48.0939108,17.1474723,127.806,3.693,3.85,1650297169400000,119,3
24145,48.0939138,17.1474694,127.802,3.729,3.65,1650297169455000,119,3
24255,48.0939155,17.1474678,127.785,3.905,3.73,1650297169565000,119,3
24310,48.0939185,17.1474648,127.805,3.712,3.87,1650297169620000,119,3
24420,48.0939199,17.1474635,127.809,3.579,3.71,1650297169730000,119,3
24475,48.0939228,17.1474607,127.818,3.614,3.6,1650297169785000,119,3
24585,48.0939244,17.1474592,127.832,3.683,3.61,1650297169895000,119,3
24640,48.093926,17.1474576,127.836,3.815,3.68,1650297169950000,119,3
24695,48.0939291,17.1474549,127.853,3.692,3.84,1650297170005000,119,3
24805,48.0939306,17.1474536,127.852,3.591,3.69,1650297170115000,119,3
24860,48.0939337,17.1474508,127.859,3.687,3.68,1650297170170000,119,3
24970,48.0939352,17.1474495,127.863,3.614,3.69,1650297170280000,119,3
25025,48.0939383,17.1474468,127.888,3.698,3.64,1650297170335000,119,3
25135,48.0939399,17.1474453,127.893,3.707,3.7,1650297170445000,119,3
25190,48.0939431,17.1474426,127.863,3.787,3.81,1650297170500000,119,3
25300,48.0939447,17.1474413,127.866,3.733,3.79,1650297170610000,119,3
25355,48.0939462,17.1474399,127.887,3.667,3.73,1650297170665000,119,3
25465,48.0939493,17.1474372,127.888,3.693,3.7,1650297170775000,119,3
25520,48.0939509,17.1474359,127.878,3.692,3.69,1650297170830000,119,3
25575,48.0939541,17.147433,127.874,3.793,3.79,1650297170885000,119,3
25690,48.0939556,17.1474315,127.877,3.75,3.79,1650297171000000,119,3
25740,48.0939571,17.1474301,127.87,3.683,3.75,1650297171050000,119,3
25850,48.0939604,17.1474273,127.867,3.826,3.78,1650297171160000,119,3
25905,48.093962,17.1474258,127.866,3.829,3.83,1650297171215000,119,3
26015,48.0939652,17.147423,127.858,3.82,3.82,1650297171325000,119,3
26070,48.0939668,17.1474215,127.855,3.866,3.82,1650297171380000,119,3
26180,48.0939684,17.14742,127.836,3.909,3.87,1650297171490000,119,3
26235,48.0939716,17.1474169,127.853,3.865,3.89,1650297171545000,119,3
26345,48.0939732,17.1474154,127.854,3.891,3.87,1650297171655000,119,3
