Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
24310,48.1464642,17.1603239,134.956,3.65,3.66,1650124983889000,145,3
24365,48.1464663,17.1603238,134.911,3.755,3.65,1650124983944000,145,3
24421,48.1464683,17.1603237,134.903,3.799,3.76,1650124984000000,145,3
24475,48.1464702,17.1603232,134.92,3.781,3.8,1650124984054000,145,3
24585,48.1464738,17.1603229,134.938,3.71,3.76,1650124984164000,145,3
24640,48.1464758,17.1603227,134.94,3.768,3.71,1650124984219000,145,3
24695,48.1464777,17.1603221,134.929,3.746,3.77,1650124984274000,145,3
24750,48.1464798,17.1603216,134.939,3.857,3.75,1650124984329000,145,3
24805,48.1464814,17.1603214,134.949,3.731,3.86,1650124984384000,145,3
24915,48.1464852,17.1603205,134.955,3.813,3.76,1650124984494000,145,3
24970,48.1464873,17.1603198,134.977,3.89,3.81,1650124984549000,145,3
25025,48.1464892,17.1603191,134.979,3.901,3.89,1650124984604000,145,3
25080,48.1464911,17.1603184,134.983,3.912,3.9,1650124984659000,145,3
25190,48.1464929,17.160318,134.986,3.886,3.91,1650124984769000,145,3
25245,48.1464968,17.1603168,134.978,3.979,3.89,1650124984824000,145,3
25300,48.1464987,17.1603162,134.968,3.947,3.98,1650124984879000,145,3
25355,48.1465006,17.1603155,134.963,3.919,3.95,1650124984934000,145,3
25410,48.1465025,17.1603149,134.987,3.921,3.92,1650124984989000,145,3
25465,48.1465062,17.1603144,135.031,3.892,3.92,1650124985044000,145,3
25575,48.1465081,17.1603136,135.01,3.87,3.89,1650124985154000,145,3
25630,48.14651,17.1603127,134.992,3.853,3.87,1650124985209000,145,3
25685,48.1465118,17.1603124,134.979,3.837,3.85,1650124985264000,145,3
25740,48.1465138,17.1603117,134.982,3.923,3.84,1650124985319000,145,3
25850,48.1465174,17.1603104,134.985,3.811,3.86,1650124985429000,145,3
25905,48.1465193,17.1603098,135.006,3.883,3.81,1650124985484000,145,3
25960,48.1465212,17.1603091,134.975,3.866,3.88,1650124985539000,145,3
26015,48.146523,17.1603083,134.942,3.836,3.87,1650124985594000,145,3
26125,48.146525,17.1603073,134.95,3.888,3.84,1650124985704000,145,3
26180,48.1465287,17.1603058,134.945,3.843,3.82,1650124985759000,145,3
26235,48.1465307,17.1603049,134.94,3.94,3.84,1650124985814000,145,3
26290,48.1465327,17.1603041,134.918,3.98,3.94,1650124985869000,145,3
26345,48.1465345,17.1603034,134.959,3.966,3.98,1650124985924000,145,3
26455,48.146538,17.1603019,134.993,3.882,3.91,1650124986034000,145,3
26510,48.1465398,17.1603012,135.008,3.857,3.88,1650124986089000,145,3
26565,48.1465417,17.1603001,135.033,3.9,3.86,1650124986144000,145,3
26620,48.1465435,17.1602994,135.047,3.89,3.9,1650124986199000,145,3
26675,48.1465453,17.1602988,135.063,3.858,3.89,1650124986254000,145,3
26785,48.1465489,17.1602972,135.055,3.815,3.81,1650124986364000,145,3
26840,48.146551,17.1602961,135.06,3.947,3.82,1650124986419000,145,3
26895,48.146553,17.1602956,135.064,3.992,3.95,1650124986474000,145,3
26950,48.1465548,17.1602948,135.076,3.982,3.99,1650124986529000,145,3
27005,48.1465565,17.1602939,135.103,3.892,3.98,1650124986584000,157,3
27115,48.1465601,17.1602923,135.182,3.906,3.92,1650124986694000,157,3
27170,48.146562,17.1602913,135.225,3.913,3.91,1650124986749000,157,3
27225,48.1465641,17.1602913,135.253,4.032,3.91,1650124986804000,145,3
27280,48.1465658,17.1602906,135.33,3.975,4.03,1650124986859000,145,3
27390,48.1465691,17.1602892,135.473,3.829,3.9,1650124986969000,145,3
27445,48.1465706,17.1602886,135.544,3.718,3.83,1650124987024000,145,3
27500,48.1465724,17.1602879,135.584,3.73,3.72,1650124987079000,145,3
27555,48.1465742,17.1602873,135.615,3.763,3.73,1650124987134000,145,3
27610,48.146576,17.1602868,135.663,3.742,3.77,1650124987189000,145,3
27720,48.1465799,17.160285,135.73,3.869,3.8,1650124987299000,145,3
27775,48.1465816,17.1602844,135.769,3.807,3.87,1650124987354000,145,3
27830,48.1465835,17.1602837,135.757,3.825,3.81,1650124987409000,145,3
27885,48.1465855,17.1602831,135.726,3.849,3.83,1650124987464000,145,3
27940,48.1465876,17.1602821,135.699,3.916,3.85,1650124987519000,148,3
28050,48.1465915,17.1602806,135.683,3.954,3.91,1650124987629000,148,3
28105,48.1465937,17.1602797,135.668,4.038,3.96,1650124987684000,148,3
28160,48.1465959,17.160279,135.632,4.111,4.04,1650124987739000,148,3
28215,48.1465982,17.1602781,135.612,4.199,4.11,1650124987794000,148,3
28325,48.1466021,17.1602763,135.594,4.143,4.16,1650124987904000,148,3
28380,48.146604,17.1602754,135.605,4.108,4.14,1650124987959000,148,3
28435,48.1466059,17.1602745,135.622,4.087,4.11,1650124988014000,148,3
28490,48.146608,17.160274,135.633,4.145,4.09,1650124988069000,148,3
28545,48.1466097,17.1602729,135.663,4.052,4.15,1650124988124000,148,3
28655,48.1466136,17.1602714,135.727,4.074,3.97,1650124988234000,148,3
28710,48.1466155,17.1602701,135.759,4.086,4.07,1650124988289000,148,3
28765,48.1466173,17.1602691,135.791,4.04,4.09,1650124988344000,148,3
28820,48.1466189,17.1602683,135.872,3.96,4.04,1650124988399000,148,3
28930,48.1466205,17.1602673,135.949,3.879,3.96,1650124988509000,145,3
28985,48.1466242,17.1602654,136.035,3.931,3.89,1650124988564000,145,3
29040,48.1466262,17.1602645,136.072,3.981,3.93,1650124988619000,145,3
29095,48.1466277,17.1602634,136.074,3.869,3.98,1650124988674000,145,3
29150,48.1466296,17.1602621,136.061,3.883,3.87,1650124988729000,145,3
29205,48.1466314,17.1602608,136.056,3.915,3.89,1650124988784000,145,3
29315,48.1466355,17.1602597,136.082,3.967,3.99,1650124988894000,145,3
29370,48.1466374,17.1602586,136.091,3.963,3.97,1650124988949000,145,3
29425,48.1466392,17.1602574,136.092,3.953,3.97,1650124989004000,145,3
29480,48.1466411,17.1602563,136.102,3.973,3.96,1650124989059000,145,3
29590,48.1466443,17.1602539,136.3,3.895,4,1650124989169000,145,3
29645,48.146646,17.1602527,136.325,3.876,3.9,1650124989224000,145,3
29700,48.1466481,17.1602519,136.405,3.924,3.88,1650124989279000,145,3
29755,48.1466498,17.160251,136.46,3.895,3.93,1650124989334000,145,3
29810,48.1466514,17.1602499,136.5,3.836,3.9,1650124989389000,145,3
29920,48.1466554,17.1602483,136.548,3.891,3.86,1650124989499000,145,3
29975,48.1466575,17.1602476,136.588,3.958,3.9,1650124989554000,168,3
30030,48.146659,17.1602464,136.596,3.866,3.97,1650124989609000,168,3
30085,48.1466606,17.1602457,136.636,3.792,3.87,1650124989664000,168,3
30195,48.1466627,17.1602451,136.655,3.836,3.8,1650124989774000,168,3
30250,48.1466664,17.1602432,136.733,3.874,3.83,1650124989829000,145,3
30305,48.1466681,17.1602423,136.742,3.806,3.88,1650124989884000,145,3
30360,48.1466701,17.1602418,136.763,3.846,3.81,1650124989939000,145,3
30415,48.1466724,17.1602411,136.782,3.985,3.85,1650124989994000,148,3
30525,48.1466757,17.1602389,136.799,3.883,3.92,1650124990104000,148,3
30580,48.1466775,17.1602381,136.809,3.837,3.89,1650124990159000,145,3
30635,48.1466793,17.1602372,136.815,3.82,3.84,1650124990214000,145,3
30690,48.1466814,17.160236,136.81,3.938,3.83,1650124990269000,145,3
30745,48.1466832,17.1602352,136.838,3.904,3.94,1650124990324000,148,3
30855,48.146687,17.1602338,136.892,3.899,3.92,1650124990434000,148,3
30910,48.1466888,17.1602332,136.92,3.879,3.9,1650124990489000,148,3
30965,48.1466906,17.160232,136.932,3.861,3.88,1650124990544000,148,3
31020,48.1466925,17.160231,136.989,3.895,3.87,1650124990599000,148,3
31130,48.1466963,17.1602297,137.002,3.875,3.84,1650124990709000,145,3
31185,48.1466982,17.1602286,137.019,3.901,3.88,1650124990764000,145,3
31240,48.1466999,17.1602276,137.024,3.835,3.91,1650124990819000,145,3
31295,48.1467017,17.1602266,137.019,3.827,3.84,1650124990874000,145,3
31350,48.1467036,17.1602258,137.012,3.844,3.83,1650124990929000,145,3
31405,48.1467071,17.1602238,137.018,3.773,3.78,1650124990984000,148,3
31515,48.1467088,17.1602233,137.063,3.729,3.78,1650124991094000,148,3
31570,48.1467106,17.1602225,137.07,3.737,3.73,1650124991149000,148,3
31625,48.1467126,17.1602216,137.082,3.778,3.74,1650124991204000,190,3
31680,48.1467142,17.1602206,137.116,3.728,3.78,1650124991259000,148,3
31790,48.1467179,17.1602191,137.212,3.752,3.73,1650124991369000,190,3
31845,48.1467196,17.1602183,137.245,3.707,3.76,1650124991424000,190,3
31900,48.1467214,17.1602175,137.266,3.698,3.71,1650124991479000,190,3
31955,48.1467232,17.1602168,137.306,3.718,3.7,1650124991534000,190,3
32010,48.1467267,17.1602148,137.364,3.722,3.72,1650124991589000,190,3
32120,48.1467284,17.160214,137.379,3.684,3.73,1650124991699000,190,3
32175,48.1467303,17.1602129,137.377,3.724,3.69,1650124991754000,190,3
32230,48.1467322,17.160212,137.381,3.764,3.73,1650124991809000,190,3
32285,48.1467339,17.1602112,137.376,3.72,3.77,1650124991864000,190,3
32395,48.1467376,17.160209,137.416,3.811,3.74,1650124991974000,190,3
32450,48.1467396,17.1602083,137.401,3.849,3.82,1650124992029000,190,3
32505,48.1467413,17.1602073,137.371,3.791,3.85,1650124992084000,190,3
32560,48.1467429,17.1602063,137.324,3.734,3.79,1650124992139000,190,3
32615,48.1467449,17.1602054,137.324,3.806,3.74,1650124992194000,190,3
32670,48.1467488,17.1602035,137.286,3.891,3.83,1650124992249000,148,3
32780,48.1467503,17.1602023,137.286,3.797,3.89,1650124992359000,148,3
32835,48.1467524,17.1602018,137.296,3.86,3.8,1650124992414000,148,3
32890,48.1467541,17.1602006,137.24,3.803,3.86,1650124992469000,148,3
32945,48.1467559,17.1601995,137.219,3.809,3.8,1650124992524000,148,3
33055,48.1467598,17.1601978,137.181,3.878,3.9,1650124992634000,148,3
33110,48.1467615,17.160197,137.314,3.804,3.88,1650124992689000,148,3
33165,48.1467633,17.1601962,137.345,3.798,3.8,1650124992744000,148,3
33220,48.1467652,17.1601952,137.417,3.856,3.8,1650124992799000,148,3
33275,48.1467688,17.1601934,137.456,3.828,3.83,1650124992854000,148,3
33385,48.1467707,17.1601926,137.472,3.819,3.83,1650124992964000,145,3
33440,48.1467725,17.1601915,137.465,3.842,3.82,1650124993019000,145,3
33495,48.1467744,17.1601909,137.509,3.826,3.84,1650124993074000,145,3
33550,48.146776,17.1601906,137.545,3.729,3.83,1650124993129000,145,3
33660,48.14678,17.1601889,137.69,3.844,3.83,1650124993239000,145,3
33715,48.1467817,17.1601882,137.773,3.799,3.85,1650124993294000,145,3
33770,48.1467835,17.1601877,137.879,3.762,3.8,1650124993349000,145,3
33825,48.1467851,17.1601868,137.989,3.713,3.77,1650124993404000,145,3
33880,48.1467867,17.1601864,138.091,3.617,3.72,1650124993459000,145,3
33990,48.1467901,17.1601849,138.357,3.574,3.63,1650124993569000,145,3
34045,48.1467917,17.1601839,138.451,3.529,3.58,1650124993624000,145,3
34100,48.1467935,17.1601831,138.573,3.567,3.54,1650124993679000,145,3
34155,48.1467952,17.1601824,138.667,3.541,3.58,1650124993734000,145,3
34210,48.1467967,17.1601816,138.754,3.503,3.56,1650124993789000,145,3
34320,48.1468004,17.1601804,138.86,3.553,3.53,1650124993899000,145,3
34375,48.1468022,17.1601796,138.9,3.574,3.57,1650124993954000,145,3
34430,48.1468038,17.1601789,138.95,3.544,3.59,1650124994009000,145,3
34485,48.1468054,17.1601778,138.988,3.51,3.56,1650124994064000,145,3
34595,48.1468095,17.1601766,139.076,3.705,3.56,1650124994174000,145,3
34650,48.1468113,17.1601761,139.198,3.686,3.72,1650124994229000,145,3
34705,48.1468131,17.1601757,139.279,3.686,3.71,1650124994284000,145,3
34760,48.1468148,17.1601743,139.283,3.673,3.71,1650124994339000,145,3
34815,48.1468162,17.1601739,139.358,3.512,3.69,1650124994394000,145,3
34925,48.1468197,17.160172,139.383,3.574,3.56,1650124994504000,145,3
34980,48.1468215,17.1601712,139.409,3.595,3.59,1650124994559000,145,3
35035,48.1468235,17.1601705,139.403,3.696,3.62,1650124994614000,145,3
35090,48.1468255,17.1601701,139.438,3.732,3.72,1650124994669000,145,3
35145,48.1468271,17.1601692,139.465,3.659,3.75,1650124994724000,145,3
35255,48.1468308,17.1601675,139.483,3.709,3.72,1650124994834000,145,3
35310,48.1468327,17.1601669,139.523,3.71,3.73,1650124994889000,145,3
35365,48.1468346,17.1601665,139.571,3.728,3.73,1650124994944000,145,3
35421,48.1468365,17.1601659,139.607,3.735,3.75,1650124995000000,167,3
35475,48.14684,17.1601644,139.652,3.7,3.7,1650124995054000,145,3
35585,48.1468418,17.1601639,139.642,3.702,3.72,1650124995164000,145,3
35640,48.1468437,17.1601637,139.707,3.692,3.72,1650124995219000,145,3
35695,48.1468458,17.1601631,139.773,3.752,3.71,1650124995274000,145,3
35750,48.1468473,17.160162,139.733,3.679,3.77,1650124995329000,145,3
35860,48.1468511,17.1601609,139.752,3.73,3.68,1650124995439000,145,3
35915,48.146853,17.1601601,139.78,3.746,3.75,1650124995494000,145,3
35970,48.1468549,17.1601593,139.781,3.788,3.76,1650124995549000,145,3
36025,48.1468566,17.1601585,139.731,3.726,3.8,1650124995604000,145,3
36080,48.1468585,17.160158,139.758,3.746,3.74,1650124995659000,145,3
36190,48.1468624,17.1601568,139.777,3.771,3.81,1650124995769000,145,3
36245,48.1468645,17.1601563,139.815,3.826,3.78,1650124995824000,145,3
36300,48.1468661,17.1601554,139.83,3.714,3.84,1650124995879000,145,3
36355,48.146868,17.1601551,139.839,3.691,3.73,1650124995934000,145,3
36410,48.1468715,17.1601536,139.914,3.591,3.69,1650124995989000,133,3
36520,48.1468737,17.1601535,139.88,3.732,3.61,1650124996099000,133,3
36575,48.1468757,17.1601534,139.923,3.764,3.74,1650124996154000,133,3
36630,48.1468775,17.1601532,139.976,3.725,3.78,1650124996209000,133,3
36685,48.1468792,17.1601529,140.021,3.651,3.74,1650124996264000,133,3
36740,48.1468827,17.1601525,140.111,3.601,3.62,1650124996319000,133,3
36850,48.1468846,17.1601524,140.144,3.619,3.62,1650124996429000,133,3
36905,48.1468865,17.1601524,140.148,3.67,3.63,1650124996484000,133,3
36960,48.1468884,17.1601521,140.194,3.709,3.68,1650124996539000,133,3
37015,48.1468904,17.1601523,140.332,3.663,3.72,1650124996594000,133,3
37125,48.146894,17.1601523,140.362,3.624,3.63,1650124996704000,133,3
37180,48.1468961,17.1601525,140.506,3.651,3.64,1650124996759000,133,3
37235,48.1468982,17.1601529,140.615,3.718,3.67,1650124996814000,133,3
37290,48.1469001,17.1601532,140.617,3.799,3.74,1650124996869000,133,3
37345,48.1469035,17.1601537,140.459,3.807,3.75,1650124996924000,133,3
37455,48.1469055,17.1601544,140.565,3.767,3.82,1650124997034000,133,3
37510,48.1469075,17.160155,140.63,3.813,3.78,1650124997089000,133,3
37565,48.1469095,17.1601555,140.61,3.938,3.83,1650124997144000,133,3
37620,48.1469113,17.1601562,140.644,3.842,3.95,1650124997199000,133,3
37675,48.1469151,17.1601568,140.655,3.749,3.87,1650124997254000,133,3
37785,48.1469167,17.1601572,140.56,3.753,3.76,1650124997364000,133,3
37840,48.1469186,17.1601578,140.516,3.793,3.76,1650124997419000,133,3
37895,48.1469205,17.1601585,140.543,3.796,3.8,1650124997474000,133,3
38005,48.1469224,17.160159,140.568,3.787,3.81,1650124997584000,133,3
38060,48.146926,17.1601598,140.476,3.792,3.78,1650124997639000,133,3
38115,48.1469278,17.1601603,140.437,3.794,3.8,1650124997694000,133,3
38170,48.1469295,17.1601609,140.393,3.747,3.8,1650124997749000,133,3
38225,48.1469315,17.1601616,140.437,3.732,3.75,1650124997804000,152,3
38280,48.1469352,17.1601629,140.458,3.789,3.73,1650124997859000,152,3
38390,48.1469371,17.1601636,140.487,3.707,3.8,1650124997969000,152,3
38445,48.1469388,17.1601643,140.444,3.733,3.71,1650124998024000,152,3
38500,48.1469406,17.1601651,140.442,3.722,3.74,1650124998079000,152,3
38555,48.1469424,17.1601659,140.434,3.728,3.73,1650124998134000,152,3
38610,48.146946,17.1601678,140.359,3.791,3.72,1650124998189000,152,3
38720,48.1469478,17.1601687,140.366,3.773,3.8,1650124998299000,152,3
38775,48.1469494,17.1601696,140.308,3.709,3.78,1650124998354000,152,3
38830,48.1469511,17.1601706,140.276,3.741,3.71,1650124998409000,152,3
38885,48.1469528,17.1601716,140.223,3.785,3.75,1650124998464000,152,3
38995,48.1469568,17.160174,140.227,3.972,3.84,1650124998574000,133,3
39050,48.1469586,17.1601752,140.22,3.955,3.97,1650124998629000,133,3
39105,48.1469603,17.1601764,140.201,3.915,3.96,1650124998684000,133,3
39160,48.1469621,17.1601778,140.17,3.936,3.92,1650124998739000,133,3
39215,48.1469638,17.1601792,140.119,3.967,3.94,1650124998794000,133,3
39325,48.146967,17.1601823,140.123,3.892,3.99,1650124998904000,133,3
39380,48.1469685,17.1601837,140.105,3.82,3.89,1650124998959000,133,3
39435,48.1469701,17.1601855,140.058,3.904,3.82,1650124999014000,133,3
39490,48.1469717,17.1601873,140.023,3.964,3.91,1650124999069000,133,3
39600,48.1469745,17.1601907,139.957,3.78,3.85,1650124999179000,133,3
39655,48.1469762,17.1601927,139.96,3.94,3.78,1650124999234000,133,3
39710,48.1469776,17.1601946,139.9,3.94,3.94,1650124999289000,133,3
39765,48.1469792,17.1601965,139.906,3.925,3.94,1650124999344000,142,3
39820,48.1469807,17.1601985,139.876,3.971,3.93,1650124999399000,133,3
39875,48.1469833,17.1602028,139.771,3.933,3.99,1650124999454000,133,3
39985,48.1469848,17.160205,139.799,3.952,3.93,1650124999564000,133,3
40040,48.1469861,17.1602075,139.791,4.012,3.95,1650124999619000,133,3
40095,48.1469876,17.1602098,139.797,4.012,4.01,1650124999674000,133,3
40205,48.1469892,17.1602122,139.837,4.057,4.01,1650124999784000,133,3
40260,48.1469917,17.1602173,139.823,4.094,4.03,1650124999839000,133,3
40315,48.146993,17.1602197,139.8,4.086,4.09,1650124999894000,142,3
40370,48.1469943,17.1602222,139.793,4.091,4.09,1650124999949000,133,3
40425,48.1469954,17.1602248,139.761,4.122,4.09,1650125000004000,133,3
40480,48.1469975,17.1602298,139.72,4.075,4.04,1650125000059000,133,3
40590,48.1469987,17.1602326,139.698,4.139,4.08,1650125000169000,133,3
40645,48.1469998,17.1602353,139.681,4.176,4.14,1650125000224000,133,3
40700,48.147001,17.1602382,139.692,4.206,4.18,1650125000279000,133,3
40755,48.147002,17.1602409,139.657,4.237,4.21,1650125000334000,133,3
40865,48.1470042,17.1602467,139.683,4.341,4.34,1650125000444000,133,3
40920,48.1470052,17.1602495,139.689,4.273,4.34,1650125000499000,133,3
40975,48.1470061,17.1602524,139.671,4.261,4.27,1650125000554000,133,3
41030,48.147007,17.1602553,139.668,4.254,4.26,1650125000609000,133,3
41140,48.1470075,17.1602584,139.63,4.28,4.25,1650125000719000,133,3
41195,48.1470089,17.1602647,139.67,4.303,4.34,1650125000774000,133,3
41250,48.1470095,17.1602677,139.67,4.274,4.3,1650125000829000,133,3
41305,48.1470102,17.160271,139.666,4.311,4.27,1650125000884000,133,3
41360,48.1470111,17.1602743,139.736,4.268,4.31,1650125000939000,133,3
41360,48.1470122,17.1602806,139.735,4.209,4.31,1650125000939000,133,3
41470,48.1470128,17.160284,139.756,4.378,4.21,1650125001049000,133,3
41580,48.1470135,17.1602874,139.773,4.446,4.38,1650125001159000,133,3
41635,48.1470141,17.1602908,139.742,4.464,4.45,1650125001214000,133,3
41690,48.1470147,17.160294,139.713,4.452,4.46,1650125001269000,133,3
41800,48.1470158,17.1603007,139.743,4.468,4.46,1650125001379000,133,3
41855,48.1470163,17.160304,139.725,4.497,4.47,1650125001434000,133,3
41910,48.1470167,17.1603074,139.708,4.477,4.5,1650125001489000,133,3
41965,48.1470172,17.1603106,139.703,4.429,4.48,1650125001544000,133,3
42020,48.1470177,17.1603141,139.704,4.551,4.43,1650125001599000,133,3
42130,48.1470188,17.1603208,139.694,4.532,4.53,1650125001709000,133,3
42185,48.1470192,17.160324,139.669,4.452,4.53,1650125001764000,133,3
42240,48.1470196,17.1603273,139.652,4.465,4.45,1650125001819000,133,3
42295,48.14702,17.1603307,139.662,4.49,4.46,1650125001874000,133,3
42405,48.1470203,17.1603342,139.646,4.582,4.49,1650125001984000,133,3
42460,48.147021,17.1603409,139.629,4.546,4.52,1650125002039000,133,3
42515,48.1470213,17.1603443,139.622,4.551,4.55,1650125002094000,133,3
42515,48.1470216,17.1603476,139.599,4.472,4.55,1650125002094000,133,3
42625,48.1470218,17.1603512,139.587,4.517,4.47,1650125002204000,133,3
42680,48.1470227,17.1603582,139.596,4.634,4.62,1650125002259000,133,3
42790,48.1470229,17.1603618,139.592,4.645,4.63,1650125002369000,133,3
42845,48.1470231,17.1603652,139.557,4.605,4.64,1650125002424000,133,3
42900,48.1470233,17.1603687,139.542,4.562,4.61,1650125002479000,133,3
42955,48.1470241,17.1603758,139.526,4.667,4.66,1650125002534000,133,3
43065,48.1470244,17.1603795,139.477,4.732,4.67,1650125002644000,133,3
43120,48.1470247,17.1603831,139.446,4.711,4.73,1650125002699000,133,3
43175,48.1470252,17.1603866,139.451,4.673,4.71,1650125002754000,133,3
43230,48.1470259,17.1603939,139.397,4.749,4.7,1650125002809000,133,3
43285,48.1470263,17.1603975,139.355,4.78,4.75,1650125002864000,133,3
43395,48.1470269,17.1604012,139.349,4.834,4.78,1650125002974000,133,3
43450,48.1470273,17.1604049,139.33,4.845,4.83,1650125003029000,133,3
43505,48.1470276,17.1604085,139.29,4.828,4.85,1650125003084000,133,3
43615,48.1470286,17.1604158,139.237,4.871,4.79,1650125003194000,133,3
43670,48.147029,17.1604195,139.201,4.903,4.87,1650125003249000,133,3
43725,48.1470297,17.1604228,139.184,4.712,4.9,1650125003304000,133,3
43780,48.1470308,17.1604297,139.104,4.714,4.7,1650125003359000,133,3
43835,48.1470313,17.1604332,139.078,4.72,4.71,1650125003414000,133,3
43890,48.1470318,17.1604369,139.027,4.767,4.72,1650125003469000,133,3
44000,48.1470322,17.1604405,139.009,4.73,4.77,1650125003579000,133,3
44055,48.1470327,17.1604441,138.981,4.725,4.73,1650125003634000,133,3
44110,48.1470337,17.1604512,138.915,4.75,4.83,1650125003689000,133,3
44165,48.1470342,17.1604547,138.904,4.744,4.75,1650125003744000,133,3
44220,48.1470346,17.1604584,138.877,4.781,4.74,1650125003799000,133,3
44330,48.1470353,17.160462,138.876,4.841,4.78,1650125003909000,133,3
44385,48.1470358,17.1604656,138.857,4.795,4.84,1650125003964000,133,3
44440,48.1470369,17.1604727,138.809,4.79,4.78,1650125004019000,133,3
44495,48.1470375,17.1604763,138.808,4.795,4.79,1650125004074000,133,3
44550,48.1470382,17.1604798,138.795,4.784,4.8,1650125004129000,133,3
44660,48.1470384,17.1604832,138.746,4.696,4.78,1650125004239000,133,3
44715,48.1470391,17.1604868,138.725,4.758,4.7,1650125004294000,133,3
44770,48.14704,17.1604902,138.722,4.751,4.76,1650125004349000,133,3
44825,48.1470405,17.1604937,138.717,4.686,4.75,1650125004404000,133,3
44935,48.1470416,17.1605007,138.688,4.718,4.75,1650125004514000,133,3
44990,48.1470421,17.1605041,138.657,4.714,4.72,1650125004569000,133,3
45045,48.147043,17.1605076,138.653,4.772,4.71,1650125004624000,133,3
45100,48.1470437,17.1605111,138.639,4.793,4.77,1650125004679000,133,3
45155,48.1470446,17.1605148,138.657,4.917,4.79,1650125004734000,133,3
45265,48.1470453,17.1605184,138.666,4.874,4.92,1650125004844000,133,3
45320,48.1470459,17.1605218,138.677,4.79,4.87,1650125004899000,133,3
45375,48.1470471,17.1605283,138.592,4.623,4.7,1650125004954000,133,3
45430,48.1470477,17.1605318,138.597,4.679,4.62,1650125005009000,133,3
45485,48.1470482,17.1605354,138.59,4.708,4.68,1650125005064000,133,3
45595,48.1470489,17.1605389,138.606,4.707,4.71,1650125005174000,133,3
45650,48.1470493,17.1605423,138.558,4.649,4.71,1650125005229000,133,3
45705,48.1470502,17.1605457,138.565,4.692,4.65,1650125005284000,133,3
45760,48.1470514,17.1605525,138.551,4.65,4.69,1650125005339000,133,3
45870,48.147052,17.160556,138.549,4.686,4.65,1650125005449000,133,3
45925,48.1470532,17.1605629,138.539,4.678,4.72,1650125005504000,133,3
45980,48.1470539,17.1605662,138.533,4.607,4.68,1650125005559000,133,3
46035,48.1470545,17.1605697,138.542,4.608,4.61,1650125005614000,133,3
46090,48.1470549,17.1605731,138.548,4.601,4.61,1650125005669000,133,3
46200,48.1470554,17.1605765,138.528,4.593,4.6,1650125005779000,133,3
46255,48.147056,17.1605798,138.501,4.622,4.59,1650125005834000,133,3
46310,48.1470573,17.1605863,138.484,4.572,4.6,1650125005889000,133,3
46365,48.1470577,17.1605899,138.488,4.673,4.57,1650125005944000,133,3
46365,48.1470581,17.1605935,138.465,4.736,4.67,1650125005944000,133,3
46475,48.1470589,17.1605969,138.459,4.784,4.74,1650125006054000,133,3
46585,48.1470594,17.1606003,138.45,4.723,4.78,1650125006164000,133,3
46640,48.14706,17.1606035,138.429,4.627,4.72,1650125006219000,133,3
46695,48.1470605,17.160607,138.432,4.643,4.63,1650125006274000,133,3
46750,48.1470621,17.1606171,138.419,4.63,4.63,1650125006329000,133,3
46860,48.1470627,17.1606206,138.396,4.696,4.63,1650125006439000,133,3
46915,48.1470632,17.1606242,138.386,4.756,4.7,1650125006494000,133,3
46970,48.1470639,17.1606275,138.411,4.691,4.76,1650125006549000,133,3
47025,48.1470645,17.160631,138.41,4.733,4.69,1650125006604000,133,3
47135,48.1470658,17.160638,138.409,4.748,4.82,1650125006714000,133,3
47190,48.1470662,17.1606416,138.416,4.795,4.75,1650125006769000,133,3
47245,48.1470668,17.1606451,138.426,4.778,4.8,1650125006824000,133,3
47300,48.1470676,17.1606486,138.413,4.818,4.78,1650125006879000,133,3
47355,48.1470682,17.160652,138.408,4.761,4.82,1650125006934000,133,3
47465,48.1470692,17.1606592,138.397,4.748,4.77,1650125007044000,133,3
47520,48.1470698,17.1606628,138.378,4.815,4.75,1650125007099000,133,3
47575,48.1470704,17.1606663,138.386,4.776,4.82,1650125007154000,133,3
47630,48.1470709,17.16067,138.405,4.866,4.78,1650125007209000,133,3
47740,48.1470718,17.1606772,138.404,4.791,4.89,1650125007319000,133,3
47795,48.1470722,17.160681,138.38,4.888,4.79,1650125007374000,133,3
47850,48.1470726,17.1606847,138.381,4.892,4.89,1650125007429000,133,3
47905,48.1470729,17.1606881,138.363,4.785,4.89,1650125007484000,133,3
47960,48.1470733,17.1606917,138.334,4.793,4.78,1650125007539000,133,3
48070,48.1470742,17.1606992,138.319,4.954,4.87,1650125007649000,133,3
48125,48.1470746,17.1607029,138.312,4.94,4.95,1650125007704000,133,3
48180,48.147075,17.1607063,138.282,4.861,4.94,1650125007759000,133,3
48235,48.1470753,17.1607099,138.286,4.793,4.86,1650125007814000,133,3
48290,48.1470756,17.1607135,138.278,4.847,4.79,1650125007869000,133,3
48400,48.1470764,17.1607206,138.216,4.816,4.84,1650125007979000,133,3
48455,48.1470767,17.1607242,138.195,4.8,4.82,1650125008034000,133,3
48510,48.1470768,17.1607279,138.179,4.819,4.8,1650125008089000,133,3
48565,48.1470772,17.1607315,138.203,4.842,4.82,1650125008144000,133,3
48675,48.1470778,17.1607387,138.147,4.828,4.85,1650125008254000,133,3
48730,48.1470781,17.1607424,138.138,4.831,4.83,1650125008309000,133,3
48785,48.1470783,17.160746,138.117,4.828,4.83,1650125008364000,133,3
