Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
58850,48.1492429,17.1337027,130.239,4.596,4.67,1650041851554000,169,3
58905,48.149241,17.1337125,130.302,4.576,4.58,1650041851609000,169,3
59015,48.1492392,17.1337225,130.285,4.637,4.64,1650041851719000,169,3
59400,48.1492374,17.1337324,130.307,4.616,4.57,1650041852104000,169,3
59510,48.1492355,17.1337422,130.296,4.61,4.66,1650041852214000,169,3
59565,48.1492338,17.1337522,130.29,4.622,4.6,1650041852269000,169,3
59620,48.149232,17.1337623,130.338,4.635,4.66,1650041852324000,169,3
60060,48.1492301,17.1337723,130.308,4.631,4.69,1650041852764000,169,3
60170,48.1492283,17.1337825,130.382,4.681,4.68,1650041852874000,169,3
60225,48.1492266,17.1337923,130.378,4.586,4.62,1650041852929000,169,3
60280,48.1492243,17.1338018,130.37,4.56,4.56,1650041852984000,169,3
60720,48.1492224,17.1338118,130.403,4.657,4.66,1650041853424000,169,3
