Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
407605,48.0706958,17.1645678,85.533,3.009,3.06,1650295057234000,266,3
407715,48.0706926,17.1645649,85.983,2.88,2.75,1650295057344000,245,3
407770,48.0706917,17.1645631,85.975,2.781,2.88,1650295057399000,245,3
407825,48.0706901,17.1645614,86.102,2.778,2.78,1650295057454000,245,3
407935,48.0706856,17.1645595,86.534,2.867,3,1650295057564000,245,3
407990,48.0706834,17.1645585,86.609,2.985,2.87,1650295057619000,245,3
408100,48.0706794,17.164556,86.628,3.239,3.07,1650295057729000,245,3
408155,48.0706771,17.1645549,86.631,3.439,3.24,1650295057784000,245,3
408265,48.0706731,17.1645537,86.402,3.59,3.59,1650295057894000,245,3
408320,48.0706715,17.1645524,86.354,3.535,3.59,1650295057949000,245,3
408430,48.070667,17.1645499,86.64,3.673,3.56,1650295058059000,180,3
408485,48.0706651,17.164549,86.715,3.577,3.68,1650295058114000,180,3
408595,48.0706606,17.1645474,86.738,3.775,3.78,1650295058224000,180,3
408650,48.0706589,17.1645462,86.772,3.641,3.78,1650295058279000,180,3
408705,48.0706564,17.164546,86.811,3.764,3.64,1650295058334000,180,3
408815,48.070652,17.1645453,86.876,3.789,3.76,1650295058444000,180,3
408925,48.0706496,17.1645454,86.976,3.836,3.79,1650295058554000,180,3
408980,48.0706456,17.1645461,87.062,3.666,3.76,1650295058609000,180,3
409035,48.0706427,17.164545,87.366,3.783,3.67,1650295058664000,180,3
409145,48.0706381,17.1645437,87.508,3.837,3.79,1650295058774000,180,3
409200,48.0706358,17.1645441,87.601,3.886,3.84,1650295058829000,180,3
409310,48.0706312,17.164542,87.597,3.953,3.94,1650295058939000,180,3
409365,48.0706286,17.1645414,87.707,4.03,3.96,1650295058994000,180,3
409475,48.0706243,17.1645418,87.683,4.006,4.01,1650295059104000,147,3
409530,48.0706217,17.1645419,87.677,4.129,4.01,1650295059159000,147,3
409585,48.0706169,17.1645412,87.654,4.197,4.12,1650295059214000,150,3
409695,48.0706143,17.1645409,87.803,4.142,4.2,1650295059324000,150,3
409750,48.0706118,17.1645401,87.94,4.089,4.15,1650295059379000,147,3
409860,48.0706069,17.1645379,88.452,3.913,3.91,1650295059489000,147,3
409915,48.0706036,17.1645365,88.852,4.079,3.91,1650295059544000,180,3
410025,48.0705994,17.1645358,89.089,3.814,3.94,1650295059654000,180,3
410080,48.0705976,17.1645356,89.262,3.541,3.81,1650295059709000,180,3
410190,48.0705935,17.1645364,89.56,3.408,3.47,1650295059819000,149,3
410245,48.0705917,17.1645372,89.61,3.369,3.41,1650295059874000,149,3
410355,48.0705872,17.1645373,89.749,3.569,3.4,1650295059984000,149,3
410410,48.0705847,17.1645371,89.983,3.672,3.57,1650295060039000,180,3
410520,48.0705798,17.1645365,90.281,3.773,3.79,1650295060149000,180,3
410575,48.0705777,17.1645365,90.347,3.746,3.77,1650295060204000,180,3
410685,48.0705757,17.1645369,90.457,3.653,3.75,1650295060314000,180,3
410740,48.0705691,17.1645379,91.101,4.161,3.98,1650295060369000,180,3
410795,48.0705666,17.1645376,91.329,4.045,4.16,1650295060424000,180,3
410905,48.0705613,17.1645376,91.556,4.206,4.08,1650295060534000,180,3
410960,48.0705585,17.1645383,91.69,4.312,4.21,1650295060589000,180,3
411070,48.0705531,17.164539,92.153,4.302,4.22,1650295060699000,180,3
411125,48.0705497,17.1645393,92.391,4.555,4.3,1650295060754000,180,3
411235,48.0705446,17.164539,92.588,4.35,4.71,1650295060864000,180,3
411290,48.0705427,17.1645395,92.536,4.254,4.35,1650295060919000,180,3
411400,48.0705399,17.1645412,92.569,4.528,4.26,1650295061029000,180,3
411455,48.0705357,17.1645429,92.612,4.334,4.63,1650295061084000,190,3
411510,48.0705338,17.1645431,92.558,4.2,4.33,1650295061139000,180,3
411620,48.0705299,17.1645438,92.539,3.995,4.17,1650295061249000,180,3
411675,48.0705285,17.1645442,92.504,3.707,4,1650295061304000,180,3
411785,48.0705251,17.1645443,92.402,3.536,3.66,1650295061414000,180,3
411840,48.070523,17.1645448,92.395,3.66,3.54,1650295061469000,180,3
411950,48.0705185,17.1645469,92.198,4.028,3.91,1650295061579000,180,3
412005,48.0705166,17.1645468,92.104,3.99,4.03,1650295061634000,180,3
412115,48.0705131,17.1645484,91.945,3.902,4,1650295061744000,180,3
412170,48.070511,17.1645497,91.921,4.032,3.9,1650295061799000,180,3
412280,48.0705082,17.1645506,91.881,4.346,4.03,1650295061909000,180,3
412335,48.0705044,17.1645504,91.903,4.056,4.08,1650295061964000,147,3
412390,48.0705025,17.1645505,91.97,3.916,4.06,1650295062019000,147,3
412500,48.0704983,17.164551,92.343,3.722,3.83,1650295062129000,147,3
412555,48.0704957,17.164552,92.519,3.965,3.72,1650295062184000,147,3
412665,48.0704916,17.164554,92.857,3.863,3.82,1650295062294000,245,3
412720,48.0704891,17.1645546,93.082,4,3.86,1650295062349000,159,3
412830,48.0704845,17.1645558,93.459,3.958,3.9,1650295062459000,159,3
412885,48.070482,17.1645566,93.559,4.097,3.96,1650295062514000,159,3
412995,48.0704802,17.1645572,93.728,3.91,4.1,1650295062624000,159,3
413050,48.0704748,17.1645573,94.014,4.241,4.05,1650295062679000,159,3
413160,48.0704727,17.1645578,94.104,4.185,4.24,1650295062789000,245,3
413215,48.0704683,17.1645622,93.959,4.49,4.29,1650295062844000,245,3
413270,48.070466,17.164563,94.009,4.474,4.49,1650295062899000,245,3
413380,48.0704618,17.1645628,94.057,4.225,4.24,1650295063009000,245,3
413435,48.0704597,17.1645631,94.129,4.13,4.23,1650295063064000,159,3
413545,48.0704558,17.164563,94.403,3.763,3.82,1650295063174000,180,3
413600,48.0704535,17.1645627,94.59,3.728,3.76,1650295063229000,180,3
413710,48.0704496,17.1645625,94.789,3.569,3.71,1650295063339000,180,3
413765,48.0704477,17.1645626,94.845,3.499,3.57,1650295063394000,180,3
413875,48.0704436,17.1645649,94.913,3.653,3.57,1650295063504000,180,3
413930,48.0704406,17.1645646,95.229,3.825,3.65,1650295063559000,180,3
414040,48.0704376,17.1645642,95.526,4.028,3.83,1650295063669000,180,3
414095,48.0704322,17.164564,96.308,4.016,4.05,1650295063724000,180,3
414150,48.0704298,17.164565,96.556,3.991,4.02,1650295063779000,180,3
414260,48.0704253,17.1645662,96.795,4.011,4.05,1650295063889000,180,3
414315,48.0704234,17.1645673,96.771,3.962,4.02,1650295063944000,149,3
414425,48.0704191,17.1645685,97.045,3.901,3.93,1650295064054000,149,3
414480,48.0704165,17.1645691,97.227,3.986,3.91,1650295064109000,149,3
414590,48.0704116,17.1645712,97.475,4.132,4.19,1650295064219000,149,3
414645,48.0704093,17.164572,97.584,4.115,4.14,1650295064274000,180,3
414755,48.070405,17.1645737,97.726,4.035,4.15,1650295064384000,135,3
414810,48.0704025,17.1645744,97.882,4.088,4.04,1650295064439000,147,3
414865,48.0704002,17.1645757,97.872,4.193,4.09,1650295064494000,147,3
414975,48.0703961,17.164578,97.925,4.21,4.05,1650295064604000,180,3
415085,48.070394,17.1645791,98.089,4.146,4.21,1650295064714000,180,3
415140,48.0703898,17.1645808,98.301,4.005,4.08,1650295064769000,147,3
415195,48.0703873,17.1645813,98.3,4.118,4.01,1650295064824000,147,3
415305,48.0703826,17.1645823,98.391,4.132,4.11,1650295064934000,147,3
415360,48.0703805,17.1645828,98.478,4.033,4.13,1650295064989000,135,3
415470,48.0703758,17.1645829,98.831,3.883,4,1650295065099000,149,3
415525,48.0703733,17.164584,98.848,4.071,3.88,1650295065154000,180,3
415635,48.0703679,17.1645858,99.215,4.251,4.29,1650295065264000,180,3
415690,48.0703656,17.1645864,99.417,4.159,4.25,1650295065319000,180,3
415800,48.0703632,17.1645868,99.526,4.133,4.16,1650295065429000,149,3
415855,48.0703581,17.1645881,99.899,4.153,4.32,1650295065484000,149,3
415910,48.0703557,17.1645888,100.051,4.107,4.15,1650295065539000,149,3
416020,48.0703508,17.1645899,100.311,4.126,4.09,1650295065649000,149,3
416075,48.0703481,17.1645904,100.528,4.183,4.13,1650295065704000,149,3
416185,48.0703427,17.1645916,100.998,4.23,4.17,1650295065814000,149,3
416240,48.0703395,17.1645918,101.338,4.322,4.23,1650295065869000,149,3
