Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
53240,48.147687,17.1598546,134.192,4.868,4.86,1650038627729000,154,3
53680,48.1476802,17.1598579,134.145,4.742,4.76,1650038628169000,154,3
53735,48.1476734,17.1598613,134.03,4.837,4.84,1650038628224000,154,3
53845,48.1476664,17.1598646,133.969,4.845,4.82,1650038628334000,154,3
53900,48.1476593,17.1598676,133.924,4.895,4.85,1650038628389000,154,3
54340,48.147652,17.1598705,133.873,4.896,4.9,1650038628829000,154,3
54450,48.1476448,17.1598737,133.782,5.024,4.98,1650038628939000,154,3
54505,48.1476377,17.159877,133.693,4.963,5,1650038628994000,154,3
54560,48.1476308,17.1598803,133.601,4.969,4.88,1650038629049000,154,3
55000,48.1476238,17.1598838,133.505,4.962,4.98,1650038629489000,154,3
55110,48.1476167,17.1598867,133.431,4.99,4.98,1650038629599000,154,3
55165,48.1476095,17.1598895,133.389,4.956,4.94,1650038629654000,154,3
55220,48.1476011,17.1598932,133.312,5.046,5.01,1650038629709000,154,3
55660,48.1475928,17.1598968,133.28,4.973,5.03,1650038630149000,177,3
55770,48.1475855,17.1598999,133.238,4.988,4.93,1650038630259000,177,3
55825,48.147578,17.1599032,133.182,5.019,5.05,1650038630314000,177,3
55880,48.1475705,17.1599063,133.121,5.005,5.02,1650038630369000,177,3
56430,48.1475632,17.1599097,133.091,5.018,5,1650038630919000,177,3
56485,48.147556,17.1599131,133.046,5.021,5.06,1650038630974000,177,3
56540,48.147549,17.1599166,133.024,5.018,4.99,1650038631029000,177,3
56650,48.1475417,17.1599201,133.003,5.037,5.06,1650038631139000,177,3
57090,48.1475347,17.1599237,132.975,5.036,5.01,1650038631579000,177,3
57145,48.1475275,17.1599274,132.935,5.031,5.08,1650038631634000,177,3
57200,48.1475201,17.1599308,132.902,5.073,5.06,1650038631689000,177,3
57310,48.1475142,17.159934,132.876,5.03,4.99,1650038631799000,177,3
57640,48.1475081,17.1599369,132.844,5.064,5.11,1650038632129000,177,3
57750,48.1475009,17.1599405,132.808,5.083,5.05,1650038632239000,177,3
57860,48.1474939,17.159944,132.77,5.004,5,1650038632349000,177,3
57915,48.1474865,17.1599474,132.714,5.164,5.2,1650038632404000,180,3
58355,48.1474792,17.1599508,132.718,5.068,5.06,1650038632844000,180,3
58410,48.1474718,17.1599541,132.642,5.1,5.07,1650038632899000,177,3
58520,48.1474643,17.1599573,132.62,5.161,5.15,1650038633009000,177,3
58575,48.1474571,17.1599604,132.584,5.008,5.09,1650038633064000,177,3
59015,48.1474495,17.1599641,132.548,5.22,5.09,1650038633504000,177,3
59125,48.1474422,17.1599673,132.508,5.152,5.19,1650038633614000,177,3
59180,48.1474347,17.1599705,132.508,5.229,5.15,1650038633669000,177,3
59235,48.1474273,17.1599735,132.476,5.14,5.15,1650038633724000,177,3
59675,48.1474197,17.1599767,132.442,5.193,5.2,1650038634164000,177,3
59785,48.1474123,17.1599798,132.419,5.17,5.17,1650038634274000,177,3
59840,48.1474049,17.1599832,132.336,5.216,5.22,1650038634329000,177,3
59895,48.1473976,17.1599861,132.304,5.137,5.12,1650038634384000,177,3
60335,48.1473902,17.1599892,132.24,5.166,5.18,1650038634824000,177,3
60445,48.1473827,17.1599919,132.238,5.139,5.16,1650038634934000,177,3
60500,48.1473753,17.1599949,132.195,5.117,5.14,1650038634989000,177,3
60555,48.1473677,17.1599977,132.132,5.179,5.21,1650038635044000,177,3
